id,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
16491279,56288960,Billy,2016-01-27,"Terrell, TX",within an hour,90%,85%,f,Oak Lawn,1,1,t,t,District 14,Dallas,Entire condo,Entire home/apt,5,2 baths,2,2,169,5,99,t,14,36,56,167,3/7/23,8,5,0,5,5,4.88,5,5,5,4.88,t,1,1,0,0,0.45
16507160,57773483,Denise,2016-02-07,"Dallas, TX",within an hour,100%,100%,t,Hillside/University Meadows/Ridge Wood Park/North Stonewall Terrace,1,1,t,t,District 9,Dallas,Entire guesthouse,Entire home/apt,2,1 bath,1,1,105,4,31,t,12,29,55,235,3/7/23,121,11,0,4.99,4.98,4.96,5,5,4.99,4.94,f,1,1,0,0,1.74
11773727,62676658,Nadia,2016-03-12,"Dallas, TX",N/A,N/A,0%,f,N/A,1,1,t,f,District 12,Dallas,Private room in home,Private room,2,1 shared bath,1,1,85,2,28,t,0,0,2,277,3/7/23,31,0,0,4.9,4.87,4.97,4.87,5,4.97,4.87,f,1,0,1,0,0.37
11883701,9557710,Jeff,2013-10-21,"Dallas, TX",within an hour,100%,99%,t,Downtown,4,5,t,t,District 2,Dallas,Private room in townhouse,Private room,2,1 private bath,1,1,77,1,1125,t,4,4,4,4,3/7/23,150,11,3,4.99,4.97,4.99,4.99,4.99,4.97,4.96,t,4,1,3,0,1.84
11966988,20205060,Stan,2014-08-18,"Texas, United States",within an hour,100%,100%,t,Oak Lawn,3,3,t,t,District 14,Dallas,Entire home,Entire home/apt,4,1 bath,2,2,197,2,180,t,11,32,55,268,3/7/23,441,52,3,4.97,4.95,4.98,4.96,4.99,4.93,4.93,f,3,3,0,0,5.3
12049690,64526429,Asher,2016-03-26,"Dallas, TX",within an hour,100%,97%,f,Bent Tree,12,12,t,t,District 12,Dallas,Entire home,Entire home/apt,8,2 baths,3,4,299,1,1125,t,0,27,57,332,3/7/23,278,8,0,4.94,4.97,4.93,4.95,4.96,4.9,4.79,f,6,6,0,0,3.31
12115172,5790940,Jason,2013-04-05,N/A,within an hour,100%,100%,t,Far North Dallas,6,12,t,t,District 14,Dallas,Entire home,Entire home/apt,5,1.5 baths,2,2,157,60,1125,t,0,6,36,311,3/7/23,57,9,0,4.79,4.75,4.72,4.84,4.88,4.91,4.75,t,3,3,0,0,0.72
2762537,6063232,Joan,2013-04-23,"Dallas, TX",within an hour,100%,100%,f,Central Dallas,11,11,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,92,3,1125,t,0,5,35,310,3/7/23,74,1,0,4.73,4.77,4.85,4.85,4.86,4.94,4.76,f,11,11,0,0,0.69
12169059,36887133,Vernon,2015-06-27,"Dallas, TX",within an hour,100%,100%,t,White Rock East,2,2,t,t,District 9,Dallas,Entire guest suite,Entire home/apt,2,1 bath,1,1,81,30,180,t,4,4,4,222,3/7/23,356,3,0,4.94,4.96,4.92,4.99,4.99,4.96,4.92,f,2,2,0,0,4.36
16517589,57374514,Victor,2016-02-04,N/A,N/A,N/A,0%,f,N/A,1,3,f,f,District 9,Dallas,Entire home,Entire home/apt,5,2 baths,2,2,167,3,1125,t,28,58,88,88,3/7/23,13,0,0,4.92,5,4.67,5,5,4.83,5,f,1,1,0,0,0.17
2800000,7173761,Fred,2013-06-28,"Dallas, TX",within an hour,86%,95%,f,Southeast Dallas,1,2,t,t,District 7,Dallas,Private room in home,Private room,6,1 shared bath,1,4,150,1,1125,t,30,60,90,178,3/7/23,324,20,1,4.67,4.73,4.34,4.89,4.9,4.59,4.69,f,1,0,1,0,4.18
16648085,102678713,William,2016-11-06,"Dallas, TX",within an hour,100%,100%,t,N/A,2,2,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,134,1,1125,t,0,16,35,310,3/7/23,231,45,1,4.98,4.96,4.94,5,5,4.87,4.94,t,1,1,0,0,3.16
12230040,53047362,Elly,2016-01-02,"Dallas, TX",within an hour,100%,96%,f,Knox / Henderson,1,3,t,t,District 14,Dallas,Private room in condo,Private room,2,1 private bath,1,1,73,2,1125,t,7,7,7,61,3/7/23,61,37,6,4.97,4.98,4.95,4.98,5,4.98,4.95,f,1,0,1,0,3.1
12245554,6063232,Joan,2013-04-23,"Dallas, TX",within an hour,100%,100%,f,Central Dallas,11,11,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,1,113,3,1125,t,26,56,82,357,3/7/23,27,2,0,4.78,4.81,4.74,4.89,4.63,4.93,4.59,f,11,11,0,0,0.33
2843930,3809024,Holly,2012-10-09,"Dallas, TX",within an hour,100%,79%,t,Lower Greenville,4,4,t,t,District 14,Dallas,Private room in home,Private room,2,1 shared bath,1,1,85,2,1125,t,9,39,69,281,3/7/23,32,3,1,4.81,4.84,4.81,4.94,4.97,5,4.74,f,3,0,3,0,0.31
2888879,10667067,Jj,2013-12-17,"Allen, TX",N/A,N/A,N/A,f,North Central Dallas,8,18,t,t,District 12,Dallas,Entire home,Entire home/apt,3,2 baths,3,3,500,1,1125,f,0,0,0,0,3/7/23,1,0,0,0,0,0,0,0,0,0,f,1,1,0,0,0.01
12397251,24649217,Van And Lynn,2014-12-09,"Dallas, TX",N/A,N/A,100%,f,Oak Lawn,1,2,t,t,District 14,Dallas,Entire townhouse,Entire home/apt,6,3.5 baths,3,3,699,2,6,t,0,0,4,94,3/7/23,15,1,0,5,5,4.77,5,5,5,4.92,t,1,1,0,0,0.19
16708684,64921836,Jerri,2016-03-29,"Dallas, TX",within an hour,100%,100%,t,Oak Cliff,1,1,t,f,District 1,Dallas,Tiny home,Entire home/apt,2,1 bath,1,1,153,2,1125,t,0,11,34,124,3/7/23,296,51,0,4.95,4.98,4.94,4.98,4.99,4.91,4.93,t,1,1,0,0,3.97
2958951,885061,Roberto,2011-07-28,"Dallas, TX",within a few hours,100%,98%,t,Bryan Square,4,7,t,t,District 14,Dallas,Entire home,Entire home/apt,4,2 baths,2,2,90,14,1125,t,0,8,11,18,3/7/23,27,1,0,4.65,4.85,4.72,4.92,4.88,4.81,4.81,f,3,3,0,0,0.25
2967263,12993311,Jan,2014-03-10,"Dallas, TX",within an hour,100%,94%,t,Central Dallas,4,4,t,t,District 2,Dallas,Private room in home,Private room,2,1 private bath,1,1,70,5,100,t,8,38,60,279,3/7/23,37,2,0,4.76,4.81,4.41,4.86,4.89,4.68,4.73,f,4,0,4,0,0.36
16813046,2592644,Mike & Adriana,2012-06-10,"Dallas, TX",within an hour,100%,97%,t,South Central Dallas,9,20,t,t,District 8,Dallas,Private room in home,Private room,3,1.5 shared baths,1,1,45,2,165,t,15,39,39,39,3/7/23,47,2,0,4.98,5,4.96,5,5,4.85,4.91,f,4,1,3,0,0.63
16896206,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,125,4,222,t,0,0,0,126,3/7/23,3,0,0,5,5,5,5,5,5,4.33,t,248,248,0,0,0.05
16914852,59908862,JoAnne,2016-02-22,"Dallas, TX",within an hour,100%,100%,t,Bent Tree,1,5,t,t,District 12,Dallas,Private room in townhouse,Private room,2,1.5 baths,1,1,48,28,150,t,7,7,10,144,3/7/23,54,2,0,4.96,5,4.98,5,4.98,4.92,4.96,f,1,0,1,0,0.73
16959215,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,120,56,220,t,0,0,0,262,3/7/23,1,0,0,5,5,5,5,5,5,5,t,248,248,0,0,0.03
16964525,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,20,360,t,24,54,84,359,3/7/23,5,2,0,4.6,4.8,4.6,4.2,4.2,4.8,4.6,t,248,248,0,0,0.07
16973794,60226438,Jesse,2016-02-24,"Dallas, TX",within an hour,91%,98%,t,Central Dallas,5,5,t,t,District 2,Dallas,Entire guest suite,Entire home/apt,2,1 bath,1,1,69,2,20,t,29,59,89,265,3/7/23,88,12,1,4.88,4.97,4.91,4.99,4.97,4.98,4.9,f,5,5,0,0,1.2
12731709,75347198,Nic,2016-06-02,"Dallas, TX",N/A,N/A,N/A,f,N/A,1,2,t,t,District 14,Dallas,Entire townhouse,Entire home/apt,6,1 bath,3,3,150,2,1125,f,0,0,0,0,3/7/23,212,0,0,4.79,4.84,4.81,4.91,4.89,4.97,4.79,f,1,1,0,0,2.56
12759576,69410401,Jim,2016-04-28,"Dallas, TX",within an hour,100%,99%,t,Oak Cliff,1,1,t,t,District 1,Dallas,Entire guesthouse,Entire home/apt,2,1 bath,1,1,89,1,1125,t,6,18,36,298,3/7/23,673,139,5,4.96,4.94,4.94,4.98,4.99,4.92,4.91,t,1,1,0,0,8.26
12813886,59509385,Jeremy,2016-02-19,"Austin, TX",within an hour,97%,100%,t,Oak Cliff,16,19,t,t,District 1,Dallas,Private room in home,Private room,1,1 shared bath,1,1,39,1,29,t,21,51,81,81,3/7/23,297,22,2,4.75,4.86,4.83,4.92,4.91,4.68,4.78,f,9,0,3,6,3.58
12915291,70820214,Edina And Joe,2016-05-07,"Dallas, TX",within an hour,100%,100%,f,North Central Dallas,1,1,t,t,District 11,Dallas,Entire condo,Entire home/apt,4,2 baths,2,2,143,2,1125,t,22,46,69,337,3/7/23,131,27,1,4.82,4.89,4.79,4.94,4.96,4.91,4.84,f,1,1,0,0,1.59
12973068,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,7,1125,t,27,57,87,362,3/7/23,207,16,3,4.29,4.38,4.31,4.81,4.67,4.63,4.31,t,155,155,0,0,2.5
12989680,59509385,Jeremy,2016-02-19,"Austin, TX",within an hour,97%,100%,t,Oak Cliff,16,19,t,t,District 1,Dallas,Shared room in home,Shared room,1,1 shared bath,1,1,24,1,29,t,28,58,88,88,3/7/23,157,4,0,4.73,4.83,4.76,4.96,4.9,4.64,4.79,f,9,0,3,6,1.89
13042721,54424591,Bruce,2016-01-12,"Austin, TX",within a few hours,100%,100%,f,Lower Greenville,1,1,t,t,District 14,Dallas,Entire home,Entire home/apt,6,2 baths,3,3,379,3,30,t,10,38,58,327,3/7/23,141,20,0,4.74,4.77,4.57,4.94,4.94,4.96,4.72,f,1,1,0,0,1.71
13082432,59509385,Jeremy,2016-02-19,"Austin, TX",within an hour,97%,100%,t,Oak Cliff,16,19,t,t,District 1,Dallas,Shared room in home,Shared room,1,1 shared bath,1,1,29,1,31,t,0,0,0,0,3/7/23,230,9,0,4.68,4.77,4.77,4.9,4.84,4.66,4.77,f,9,0,3,6,2.8
13139581,73227695,Aj,2016-05-21,"Dallas, TX",within an hour,100%,98%,t,South Dallas,13,14,t,t,District 14,Dallas,Private room in townhouse,Private room,2,1.5 baths,1,1,132,1,30,t,0,0,0,0,3/7/23,119,1,0,4.84,4.91,4.69,4.92,4.96,4.91,4.86,f,6,3,3,0,1.45
16984473,684684,Bee,2011-06-09,"Dallas, TX",within a few hours,100%,74%,t,Glen Meadow/Westhollow/Northhaven Park,3,9,t,t,District 13,Dallas,Entire home,Entire home/apt,6,2.5 baths,3,4,275,30,180,t,4,20,29,147,3/7/23,5,1,0,5,4.8,5,4.8,5,5,5,f,1,1,0,0,0.1
17013017,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,120,56,360,t,7,19,19,66,3/7/23,1,0,0,4,5,5,5,5,5,5,t,72,72,0,0,0.01
17042714,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,2,120,56,320,t,0,0,0,26,3/7/23,5,0,0,4.6,4.6,4.6,4.6,4.8,5,4.4,f,248,248,0,0,0.07
17085212,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,120,56,360,t,0,0,0,67,3/7/23,3,0,0,4.33,5,4.67,5,4.67,4.33,4.67,t,72,72,0,0,0.04
17095923,77565485,Noelle,2016-06-13,"Dallas, TX",within an hour,100%,91%,t,Oak Cliff,2,4,t,t,District 1,Dallas,Private room in home,Private room,2,1 private bath,1,1,60,1,1125,t,1,31,61,87,3/7/23,305,15,0,4.81,4.9,4.74,4.93,4.95,4.93,4.9,f,2,1,1,0,4.16
17108068,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,112,70,365,t,7,19,19,66,3/7/23,8,5,1,4.75,4.88,4.63,4.57,4.88,5,4.86,t,72,72,0,0,0.11
13201433,72094342,Ashley,2016-05-15,"Grand Prairie, TX",within an hour,100%,100%,t,Dallas Downtown Historic District,2,2,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,108,1,1125,t,10,27,43,117,3/7/23,141,111,10,4.82,4.88,4.78,4.82,4.94,4.82,4.79,t,2,2,0,0,8.46
13262768,74141217,Fiona,2016-05-26,"Dallas, TX",N/A,N/A,100%,f,N/A,1,1,t,t,District 14,Dallas,Private room in townhouse,Private room,4,1 private bath,1,2,85,2,7,t,0,0,4,4,3/7/23,208,1,0,4.96,4.98,4.99,4.97,4.99,4.8,4.95,f,1,0,1,0,2.53
17108158,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,101,20,365,t,7,19,19,66,3/7/23,9,4,0,4.67,4.78,4.78,4.67,4.56,5,4.67,t,72,72,0,0,0.12
17123019,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,28,320,t,0,0,0,26,3/7/23,5,0,0,5,5,5,5,5,5,4.8,f,248,248,0,0,0.07
17123356,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,127,28,360,t,6,36,40,64,3/7/23,4,0,0,4.5,5,5,4.75,4,5,4.75,t,248,248,0,0,0.05
17125487,1373416,Rony,2011-11-05,"Frisco, TX",within an hour,100%,100%,t,Glencoe Park,1,2,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,2 baths,2,2,95,29,500,t,0,0,12,218,3/7/23,45,2,0,4.82,4.89,4.8,4.95,4.98,4.93,4.74,t,1,1,0,0,0.61
13326792,61276660,M,2016-03-02,"Dallas, TX",within an hour,100%,88%,t,N/A,1,2,t,f,District 2,Dallas,Private room in townhouse,Private room,1,1 private bath,1,1,88,2,1125,t,25,53,83,170,3/7/23,46,11,0,5,4.96,4.96,4.93,5,4.93,4.96,f,1,0,1,0,0.85
13348105,71839752,Jonathan,2016-05-13,"Grand Prairie, TX",within an hour,100%,100%,t,N/A,1,1,t,t,District 3,Dallas,Private room in guest suite,Private room,2,1 private bath,1,1,121,2,1125,t,6,36,66,341,3/7/23,143,14,0,4.91,4.94,4.79,4.97,4.99,4.87,4.93,f,1,0,1,0,1.75
17142583,57933646,Nicole And Brad,2016-02-08,"Dallas, TX",within an hour,100%,100%,f,North Central Dallas,53,57,t,t,District 11,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,91,1,1125,t,6,29,46,265,3/7/23,362,36,4,4.62,4.71,4.72,4.74,4.87,4.79,4.63,f,15,15,0,0,4.91
17174796,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,88,3,120,t,0,0,0,0,3/7/23,7,0,0,5,5,4.71,5,5,5,5,t,248,248,0,0,0.1
2985692,6063232,Joan,2013-04-23,"Dallas, TX",within an hour,100%,100%,f,Central Dallas,11,11,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,111,3,1125,t,5,31,61,336,3/7/23,57,1,0,4.79,4.85,4.78,4.93,4.79,4.96,4.64,f,11,11,0,0,0.53
17177420,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,2,120,28,360,t,0,0,0,1,3/7/23,6,0,0,5,5,5,5,4.83,5,5,f,248,248,0,0,0.09
17177697,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,3,1 bath,1,2,120,56,220,t,0,12,12,38,3/7/23,7,0,0,4.86,4.86,5,4.71,4.71,5,5,f,248,248,0,0,0.1
17211064,41923076,Anj,2015-08-19,"Dallas, TX",within an hour,100%,100%,t,Oak Lawn,9,12,t,t,District 14,Dallas,Entire townhouse,Entire home/apt,6,2.5 baths,2,3,122,2,1125,t,8,25,46,136,3/7/23,202,26,1,4.81,4.91,4.9,4.94,4.87,4.9,4.73,f,9,9,0,0,2.74
17292689,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,1,120,42,365,t,0,0,0,0,3/7/23,2,0,0,5,5,5,5,5,5,5,t,72,72,0,0,0.03
13379582,76039395,Rob,2016-06-05,"Dallas, TX",within an hour,100%,99%,t,Belmont,3,3,t,t,District 14,Dallas,Private room in townhouse,Private room,5,1 private bath,1,1,74,2,90,t,13,43,73,73,3/7/23,81,25,1,4.99,5,5,4.98,5,5,4.98,t,2,0,2,0,1
13452559,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,69,5,1125,t,22,52,82,357,3/7/23,218,12,1,4.52,4.59,4.53,4.88,4.79,4.63,4.56,t,155,155,0,0,2.67
13635641,23916014,Braden,2014-11-18,"Dallas, TX",within an hour,100%,97%,t,Old East Dallas,69,74,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,2,1 bath,2,2,134,19,365,t,0,1,31,305,3/7/23,10,7,0,4.7,4.7,4.6,5,5,4.8,4.6,t,69,69,0,0,0.45
14012867,10901678,Vera,2013-12-30,"Dallas, TX",within an hour,100%,100%,f,North Dallas,53,57,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,6,1 bath,1,2,78,1,1125,t,9,30,57,327,3/7/23,462,34,2,4.69,4.77,4.79,4.95,4.95,4.89,4.73,t,22,22,0,0,5.73
14038228,23916014,Braden,2014-11-18,"Dallas, TX",within an hour,100%,97%,t,Old East Dallas,69,74,t,t,District 14,Dallas,Entire loft,Entire home/apt,4,1.5 baths,2,2,165,19,365,t,30,60,90,365,3/7/23,15,8,0,4.87,4.93,5,4.93,4.87,5,5,t,69,69,0,0,0.21
14058229,1237905,Manuel,2011-10-02,"Dallas, TX",within an hour,90%,100%,f,Lake Highlands,3,3,t,t,District 13,Dallas,Private room in home,Private room,2,1 private bath,1,1,43,3,15,t,0,0,0,0,3/7/23,42,0,0,5,5,5,4.98,5,4.98,4.95,f,3,2,1,0,0.53
14109983,84990738,Teresa,2016-07-20,"Dallas, TX",within an hour,100%,100%,t,Oak Lawn,1,1,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,5,1 bath,1,4,116,1,1125,t,11,31,59,334,3/7/23,392,77,6,4.99,4.99,4.99,4.99,5,4.94,4.97,t,1,1,0,0,5.01
14135160,85293121,Lan,2016-07-22,"Dallas, TX",within an hour,100%,100%,t,Northeast Dallas,1,1,t,t,District 13,Dallas,Entire townhouse,Entire home/apt,4,1.5 baths,2,2,151,5,365,t,11,32,62,62,3/7/23,54,5,0,4.93,4.93,4.96,5,5,4.81,4.93,f,1,1,0,0,0.72
17299594,443730443,Dave,2022-02-05,N/A,N/A,N/A,N/A,f,N/A,2,4,f,f,District 14,Dallas,Entire rental unit,Entire home/apt,8,1 bath,2,4,111,1,1125,t,0,0,0,115,3/7/23,215,16,0,4.72,4.8,4.73,4.95,4.93,4.92,4.74,t,1,1,0,0,2.99
17343230,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,139,2,360,t,17,47,77,352,3/7/23,5,1,0,4.8,5,5,5,5,5,4.8,f,248,248,0,0,0.07
17347001,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,120,40,220,t,0,0,0,262,3/7/23,2,1,0,5,5,5,5,5,5,5,t,248,248,0,0,0.07
3143997,15962199,Teena,2014-05-25,"Dallas, TX",within an hour,100%,86%,t,Northwest Dallas,1,1,t,f,District 13,Dallas,Private room in home,Private room,1,1 private bath,1,1,52,3,90,t,20,34,64,154,3/7/23,63,4,0,4.97,4.98,4.97,5,5,5,5,f,1,0,1,0,0.87
17347163,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,2,120,12,220,t,0,0,0,262,3/7/23,2,1,0,5,4.5,4.5,5,5,4.5,4.5,t,248,248,0,0,0.04
17347719,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,165,2,360,t,0,0,0,126,3/7/23,4,0,0,5,5,5,5,5,5,5,f,248,248,0,0,0.06
17348200,108514926,Dalls,2016-12-26,"Houston, TX",within an hour,100%,94%,f,Oak Lawn,283,465,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,4,1 bath,1,2,125,20,120,t,0,0,0,126,3/7/23,6,0,0,5,5,5,5,5,5,4.83,t,248,248,0,0,0.08
14341244,23916014,Braden,2014-11-18,"Dallas, TX",within an hour,100%,97%,t,Old East Dallas,69,74,t,t,District 14,Dallas,Entire condo,Entire home/apt,5,1.5 baths,2,2,155,30,365,t,0,19,45,250,3/7/23,10,0,0,5,4.8,4.9,4.9,5,5,4.6,t,69,69,0,0,0.31
3199397,16213597,Alicia,2014-05-31,"Dallas, TX",N/A,N/A,N/A,f,Forest Hills/Casa Linda,1,1,t,t,District 9,Dallas,Private room in home,Private room,2,1 bath,1,1,65,2,45,t,0,2,2,3,3/7/23,36,0,0,4.94,4.89,4.97,5,5,4.97,4.97,f,1,0,1,0,0.34
14372091,82337322,Donna,2016-07-07,"Dallas, TX",within an hour,100%,59%,t,Oak Lawn,3,4,t,t,District 14,Dallas,Entire townhouse,Entire home/apt,6,2 baths,2,2,439,2,270,t,0,0,0,264,3/7/23,17,2,0,4.88,4.88,4.88,4.73,4.73,4.8,4.73,f,2,2,0,0,0.21
14386734,88358457,Jim,2016-08-06,"Dallas, TX",within an hour,100%,100%,t,Oak Lawn,1,1,t,t,District 2,Dallas,Private room in home,Private room,2,1 private bath,1,2,76,1,5,t,4,19,45,102,3/7/23,344,79,6,4.97,4.98,4.92,4.99,4.99,4.93,4.97,t,1,0,1,0,4.3
17379958,38689899,James,2015-07-16,"Dallas, TX",within an hour,100%,92%,t,Oak Lawn,1,2,t,t,District 14,Dallas,Entire townhouse,Entire home/apt,5,2.5 baths,2,2,206,2,1125,t,5,21,47,313,3/7/23,79,21,0,4.89,4.9,4.77,4.99,4.96,4.99,4.78,f,1,1,0,0,1.08
17400901,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire rental unit,Entire home/apt,6,2 baths,2,2,160,56,365,t,5,35,56,263,3/7/23,1,0,0,5,5,5,5,5,5,5,t,72,72,0,0,0.02
3230663,413304,Debbie,2011-02-27,"Dallas, TX",within a few hours,100%,93%,f,N/A,2,2,t,t,District 1,Dallas,Entire home,Entire home/apt,4,1 bath,2,2,107,3,1125,t,0,0,3,93,3/7/23,92,9,0,4.77,4.86,4.93,4.93,4.87,4.62,4.84,f,1,1,0,0,1.06
17438671,118006823,Rashaad,2017-02-25,"Dallas, TX",N/A,N/A,N/A,f,North Central Dallas,1,1,t,t,District 11,Dallas,Private room in rental unit,Private room,2,1 private bath,1,1,52,1,1125,f,0,0,0,0,3/7/23,2,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.03
17461325,15693949,Arturo,2014-05-18,"Dallas, TX",within an hour,90%,96%,f,Bertrand,2,5,t,t,District 7,Dallas,Entire home,Entire home/apt,2,1 bath,1,1,79,1,30,t,4,22,41,41,3/7/23,348,43,1,4.73,4.85,4.82,4.94,4.9,4.37,4.75,f,2,2,0,0,5
17463770,41923076,Anj,2015-08-19,"Dallas, TX",within an hour,100%,100%,t,Oak Lawn,9,12,t,t,District 2,Dallas,Entire townhouse,Entire home/apt,8,2.5 baths,3,4,276,2,365,t,20,45,72,72,3/7/23,251,20,1,4.8,4.9,4.88,4.96,4.89,4.57,4.62,f,9,9,0,0,3.44
17473882,112593570,Max,2017-01-21,N/A,within an hour,100%,99%,f,Oak Lawn,93,163,t,t,District 14,Dallas,Entire condo,Entire home/apt,4,1 bath,1,1,120,28,360,t,0,0,0,0,3/7/23,2,0,0,5,5,5,5,5,5,5,t,72,72,0,0,0.03
14430296,42797060,Cindy,2015-08-28,"Dallas, TX",N/A,N/A,0%,f,Northeast Dallas,1,1,t,f,District 14,Dallas,Private room in condo,Private room,1,1.5 shared baths,1,1,36,30,1000,t,0,0,4,279,3/7/23,11,0,0,4.73,4.27,4.09,4.8,4.64,4.73,4.4,f,1,0,1,0,0.15
3401228,104258,Julie,2010-04-06,"Dallas, TX",N/A,N/A,N/A,f,N/A,1,1,t,t,District 1,Dallas,Entire home,Entire home/apt,4,1 bath,2,2,148,2,1125,t,0,0,0,0,3/7/23,178,0,0,4.92,4.91,4.9,4.98,4.97,4.96,4.87,f,1,1,0,0,2.29
14553499,43042344,Heath,2015-08-31,"Dallas, TX",within an hour,100%,100%,f,Old East Dallas,311,333,t,t,District 2,Dallas,Entire rental unit,Entire home/apt,2,1 bath,1,1,74,3,1125,t,0,6,36,311,3/7/23,224,13,1,4.27,4.3,4.3,4.78,4.59,4.65,4.32,t,155,155,0,0,2.83
14649373,90964420,Rabecca,2016-08-20,"Dallas, TX",N/A,N/A,N/A,f,Oak Lawn,1,2,t,f,District 14,Dallas,Private room in condo,Private room,1,1 private bath,1,1,59,7,1125,t,0,0,0,5,3/7/23,29,0,0,4.93,5,4.9,4.93,5,5,4.9,f,1,0,1,0,0.37
